Order ID,Order Date,ProductID,Quantity Ordered,customer_id
183835,2019-04-10,99,1,85
182389,2019-04-10,12,1,92
192667,2019-04-10,31,1,81
179491,2019-04-10,18,1,44
191948,2019-04-10,17,1,75
177215,2019-04-10,60,1,53
193540,2019-04-10,61,1,70
193837,2019-04-10,29,1,98
186437,2019-04-10,27,2,26
190790,2019-04-10,48,1,61
184625,2019-04-10,88,1,90
187189,2019-04-10,36,1,50
180426,2019-04-10,51,1,60
193948,2019-04-10,20,1,31
177525,2019-04-10,69,2,61
190108,2019-04-10,46,2,8
180823,2019-04-10,68,1,55
192777,2019-04-10,11,1,61
185316,2019-04-10,59,1,68
182567,2019-04-10,64,1,55
179296,2019-04-10,26,1,34
188460,2019-04-10,55,1,23
183550,2019-04-10,42,1,97
192730,2019-04-10,32,1,26
176918,2019-04-10,41,1,24
179790,2019-04-10,5,2,67
191911,2019-04-10,1,1,32
193658,2019-04-10,45,1,5
194056,2019-04-10,68,1,26
194056,2019-04-10,86,1,12
179177,2019-04-10,100,1,4
184260,2019-04-10,50,1,59
186004,2019-04-10,42,1,58
190832,2019-04-10,66,1,93
188311,2019-04-10,92,1,74
191070,2019-04-10,28,1,96
183172,2019-04-10,19,1,67
177910,2019-04-10,8,1,98
193934,2019-04-10,86,1,4
193115,2019-04-10,75,1,78
189734,2019-04-10,48,1,1
180278,2019-04-10,84,1,92
178060,2019-04-10,68,1,78
190498,2019-04-10,89,1,98
180657,2019-04-10,27,1,63
193900,2019-04-10,4,1,50
182525,2019-04-10,68,1,35
193708,2019-04-10,64,1,14
178032,2019-04-10,53,1,35
182832,2019-04-10,12,1,94
193847,2019-04-10,52,1,7
190501,2019-04-10,53,1,55
191437,2019-04-10,89,1,84
184820,2019-04-10,44,1,99
184527,2019-04-10,7,1,99
192269,2019-04-10,53,1,29
188561,2019-04-10,62,1,86
190669,2019-04-10,1,1,8
183788,2019-04-10,64,1,69
181323,2019-04-10,71,1,93
185396,2019-04-10,64,1,24
193371,2019-04-10,4,1,11
183199,2019-04-10,9,1,21
187281,2019-04-10,78,1,31
192293,2019-04-10,87,1,11
186281,2019-04-10,95,1,61
185098,2019-04-10,64,1,88
186566,2019-04-10,32,1,50
185201,2019-04-10,22,1,65
185201,2019-04-10,66,1,14
187458,2019-04-10,36,1,80
179545,2019-04-10,24,1,79
183214,2019-04-10,21,1,26
183961,2019-04-10,34,1,30
189515,2019-04-10,90,1,14
180609,2019-04-10,80,1,22
190705,2019-04-10,1,1,31
179658,2019-04-10,11,1,96
182088,2019-04-10,88,1,25
183148,2019-04-10,77,1,60
187356,2019-04-10,24,1,80
192096,2019-04-10,33,1,17
189577,2019-04-10,39,1,76
191524,2019-04-10,48,1,11
185983,2019-04-10,42,1,46
182136,2019-04-10,62,1,48
190275,2019-04-10,7,1,47
182136,2019-04-10,32,1,37
192921,2019-04-10,57,1,68
190306,2019-04-10,12,1,5
187667,2019-04-10,67,1,42
188690,2019-04-10,90,1,68
181740,2019-04-10,6,1,87
192668,2019-04-10,50,1,35
184521,2019-04-10,67,1,41
179474,2019-04-10,33,2,59
185642,2019-04-10,25,1,45
181866,2019-04-10,51,1,80
185711,2019-04-10,27,5,4
189313,2019-04-10,13,1,93
189959,2019-04-10,28,1,44
183842,2019-04-10,99,1,63
191096,2019-04-10,20,1,79
182090,2019-04-10,85,1,69
190822,2019-04-10,41,1,19
182551,2019-04-10,40,1,34
193056,2019-04-10,88,1,89
186266,2019-04-10,71,1,16
182019,2019-04-10,89,1,78
187707,2019-04-10,92,1,44
178555,2019-04-10,100,1,96
191555,2019-04-10,17,2,15
192345,2019-04-10,32,1,34
191483,2019-04-10,91,1,56
190579,2019-04-10,58,1,38
181917,2019-04-10,13,1,1
184736,2019-04-10,7,2,40
181917,2019-04-10,94,2,26
182265,2019-04-10,90,1,38
189078,2019-04-10,69,1,16
182628,2019-04-10,99,1,84
176837,2019-04-10,49,1,67
192439,2019-04-10,67,1,98
177234,2019-04-10,78,1,65
178989,2019-04-10,38,1,77
178989,2019-04-10,47,1,63
189205,2019-04-10,9,1,99
183255,2019-04-10,81,1,6
178854,2019-04-10,36,1,65
183814,2019-04-10,80,1,25
186097,2019-04-10,80,3,78
187294,2019-04-10,69,2,72
182182,2019-04-10,38,1,29
184662,2019-04-10,65,1,87
179532,2019-04-10,82,1,11
186836,2019-04-10,92,1,2
192329,2019-04-10,96,1,10
179810,2019-04-10,85,1,74
177826,2019-04-10,96,1,90
191762,2019-04-10,1,1,94
185247,2019-04-10,33,1,2
178692,2019-04-10,44,1,8
189556,2019-04-10,64,1,23
182310,2019-04-10,47,1,33
183048,2019-04-10,40,1,76
178395,2019-04-10,25,1,25
179761,2019-04-10,62,1,30
180848,2019-04-10,34,2,21
188766,2019-04-10,34,1,73
184523,2019-04-10,90,1,79
190955,2019-04-10,27,1,20
186240,2019-04-10,28,2,38
178982,2019-04-10,95,1,29
191616,2019-04-10,93,1,94
183473,2019-04-10,40,1,73
187271,2019-04-10,49,1,8
185754,2019-04-10,61,1,82
178556,2019-04-10,88,1,42
193087,2019-04-10,70,1,39
191122,2019-04-10,59,1,1
180908,2019-04-10,67,1,16
190307,2019-04-10,11,1,95
179840,2019-04-10,44,1,15
183803,2019-04-10,94,2,75
183826,2019-04-10,42,1,87
177260,2019-04-10,53,1,73
186142,2019-04-10,96,1,35
185308,2019-04-10,9,1,29
185308,2019-04-10,67,1,17
179062,2019-04-10,86,2,43
181919,2019-04-10,11,1,82
177231,2019-04-10,25,1,24
191189,2019-04-10,85,1,66
189594,2019-04-10,96,1,89
177798,2019-04-10,2,1,50
192247,2019-04-10,5,1,69
184112,2019-04-10,9,1,93
193447,2019-04-10,52,1,60
193027,2019-04-10,4,3,80
177427,2019-04-10,31,1,92
189220,2019-04-10,66,1,85
183595,2019-04-10,6,1,90
189453,2019-04-10,87,1,19
177153,2019-04-10,45,1,11
179929,2019-04-10,8,1,13
185674,2019-04-10,43,1,66
185951,2019-04-10,60,1,31
182881,2019-04-10,92,1,86
183756,2019-04-10,63,1,45
178987,2019-04-10,30,1,98
181634,2019-04-10,47,1,66
182921,2019-04-10,7,2,44
187412,2019-04-10,55,1,37
187329,2019-04-10,45,1,74
183747,2019-04-10,67,1,59
189926,2019-04-10,45,1,72
176836,2019-04-10,21,2,54
183919,2019-04-10,28,1,5
186146,2019-04-10,49,1,34
193114,2019-04-10,59,1,1
186714,2019-04-10,97,1,56
181570,2019-04-10,57,1,82
186714,2019-04-10,22,1,25
186919,2019-04-10,41,1,98
185646,2019-04-10,58,1,7
177939,2019-04-10,37,1,43
179394,2019-04-10,70,1,63
182991,2019-04-10,17,2,45
190565,2019-04-10,52,1,9
188678,2019-04-10,89,2,54
190599,2019-04-10,17,1,53
177504,2019-04-10,59,1,13
177504,2019-04-10,17,1,77
189139,2019-04-10,97,1,38
180403,2019-04-10,14,1,52
189738,2019-04-10,101,1,62
185816,2019-04-10,68,1,97
189716,2019-04-10,35,1,100
182667,2019-04-10,95,1,49
182594,2019-04-10,53,2,23
194063,2019-04-10,97,1,53
192206,2019-04-10,66,1,11
184358,2019-04-10,77,1,64
181260,2019-04-10,4,1,61
181337,2019-04-10,67,1,13
191825,2019-04-10,31,2,45
188984,2019-04-10,88,1,8
187046,2019-04-10,57,2,72
187643,2019-04-10,18,1,42
184877,2019-04-10,56,1,98
180652,2019-04-10,2,1,44
180652,2019-04-10,86,1,28
190805,2019-04-10,44,1,73
187672,2019-04-10,5,1,87
178283,2019-04-10,53,1,91
186395,2019-04-10,19,1,70
188910,2019-04-10,43,1,16
183638,2019-04-10,8,1,91
188991,2019-04-10,12,1,10
189519,2019-04-10,17,1,27
182581,2019-04-10,66,1,1
182673,2019-04-10,58,1,63
179827,2019-04-10,62,1,31
181911,2019-04-10,6,1,44
180430,2019-04-10,34,1,51
185887,2019-04-10,2,1,20
185781,2019-04-10,75,3,26
180318,2019-04-10,33,1,60
178270,2019-04-10,99,1,27
177703,2019-04-10,16,1,23
186908,2019-04-10,1,2,34
178303,2019-04-10,5,1,69
176877,2019-04-10,90,1,84
188590,2019-04-10,39,3,56
188053,2019-04-10,63,1,7
188213,2019-04-10,50,1,11
179811,2019-04-10,59,1,82
178327,2019-04-10,80,1,15
186101,2019-04-10,38,1,70
178052,2019-04-10,85,1,61
192179,2019-04-10,58,3,57
192179,2019-04-10,29,1,39
179765,2019-04-10,34,2,81
178784,2019-04-10,56,1,4
178009,2019-04-10,92,1,26
178009,2019-04-10,47,1,74
180158,2019-04-10,39,1,71
188595,2019-04-10,68,1,47
180422,2019-04-10,12,2,26
180422,2019-04-10,31,1,5
187451,2019-04-10,85,1,85
192875,2019-04-10,37,1,14
180271,2019-04-10,45,1,7
181199,2019-04-10,66,1,49
180839,2019-04-10,70,1,6
184113,2019-04-10,3,1,98
190938,2019-04-10,68,1,50
187698,2019-04-10,51,1,85
184503,2019-04-10,21,1,37
184503,2019-04-10,69,1,87
188436,2019-04-10,28,1,77
177462,2019-04-10,101,1,44
177526,2019-04-10,30,1,70
184277,2019-04-10,41,1,73
190289,2019-04-10,41,1,100
183410,2019-04-10,35,1,6
183731,2019-04-10,33,1,45
184495,2019-04-10,68,1,96
181226,2019-04-10,81,1,92
177759,2019-04-10,40,2,65
191764,2019-04-10,23,2,85
178726,2019-04-10,64,1,82
184239,2019-04-10,65,1,56
191950,2019-04-10,25,1,90
181722,2019-04-10,57,1,21
180433,2019-04-10,47,1,63
181945,2019-04-10,34,1,62
193919,2019-04-10,30,1,67
185022,2019-04-10,87,1,18
176586,2019-04-10,89,1,17
185829,2019-04-10,23,1,83
176586,2019-04-10,44,2,44
181063,2019-04-10,13,1,41
181063,2019-04-10,59,1,24
192011,2019-04-10,71,1,89
188110,2019-04-10,17,1,70
189817,2019-04-10,13,1,54
189722,2019-04-10,7,1,32
185618,2019-04-10,69,1,67
189112,2019-04-10,82,1,50
192901,2019-04-10,34,1,29
191081,2019-04-10,39,1,98
190252,2019-04-10,96,1,3
180122,2019-04-10,74,1,77
178880,2019-04-10,61,1,87
189320,2019-04-10,66,1,49
187221,2019-04-10,45,1,49
186583,2019-04-10,51,1,100
189304,2019-04-10,79,1,62
190204,2019-04-10,85,1,57
186346,2019-04-10,88,1,48
190694,2019-04-10,85,1,76
193731,2019-04-10,16,1,73
178017,2019-04-10,63,1,95
190165,2019-04-10,96,1,64
193565,2019-04-10,89,1,9
191586,2019-04-10,41,1,91
190553,2019-04-10,24,1,29
182914,2019-04-10,93,1,83
190553,2019-04-10,73,1,7
178365,2019-04-10,81,1,22
192784,2019-04-10,32,1,12
191630,2019-04-10,78,1,49
185562,2019-04-10,1,1,92
177089,2019-04-10,91,1,5
185479,2019-04-10,48,1,3
190192,2019-04-10,47,2,54
181573,2019-04-10,76,1,46
187512,2019-04-10,21,1,89
185445,2019-04-10,83,1,93
189899,2019-04-10,40,1,44
186878,2019-04-10,35,1,38
188226,2019-04-10,87,1,69
191412,2019-04-10,73,1,61
178299,2019-04-10,80,1,32
182809,2019-04-10,79,2,35
180267,2019-04-10,75,1,52
182809,2019-04-10,36,1,33
192822,2019-04-10,53,1,33
182320,2019-04-10,19,2,19
191367,2019-04-10,96,1,5
192746,2019-04-10,34,1,81
191579,2019-04-10,91,1,54
186128,2019-04-10,5,1,78
192691,2019-04-10,8,1,66
177370,2019-04-10,67,1,33
187750,2019-04-10,65,1,82
180637,2019-04-10,91,1,78
177194,2019-04-10,40,1,71
186579,2019-04-10,60,1,59
185617,2019-04-10,59,1,68
183407,2019-04-10,42,1,86
177105,2019-04-10,72,1,23
193602,2019-04-10,28,1,64
184189,2019-04-10,76,1,71
177212,2019-04-10,87,1,9
191858,2019-04-10,48,1,21
188740,2019-04-10,58,1,94
179875,2019-04-10,11,1,12
188169,2019-04-10,60,2,63
192313,2019-04-10,63,1,32
187508,2019-04-10,62,1,77
179414,2019-04-10,11,2,61
191231,2019-04-10,11,1,30
191892,2019-04-10,7,1,9
183344,2019-04-10,100,1,61
191421,2019-04-10,57,1,5
191393,2019-04-10,80,1,8
190941,2019-04-10,41,2,93
191801,2019-04-10,65,1,34
185214,2019-04-10,72,1,32
187379,2019-04-10,99,1,25
187379,2019-04-10,7,1,88
186500,2019-04-10,46,1,50
181582,2019-04-10,61,1,77
177873,2019-04-10,67,1,99
192355,2019-04-10,95,1,45
182283,2019-04-10,39,1,100
185021,2019-04-10,10,1,79
178109,2019-04-10,42,1,56
187577,2019-04-10,10,1,59
189832,2019-04-10,87,1,78
187502,2019-04-10,96,1,55
193918,2019-04-10,30,1,76
184783,2019-04-10,87,1,68
192651,2019-04-10,20,1,57
177446,2019-04-10,99,1,17
181139,2019-04-10,57,1,64
181003,2019-04-10,82,1,55
187076,2019-04-10,70,1,15
191717,2019-04-10,81,2,53
179233,2019-04-10,69,1,24
186891,2019-04-10,36,1,23
193985,2019-04-10,10,2,57
178793,2019-04-10,1,1,6
188837,2019-04-10,59,1,23
185190,2019-04-10,71,1,57
179888,2019-04-10,16,1,46
191877,2019-04-10,37,1,21
178284,2019-04-10,80,1,17
183301,2019-04-10,76,1,85
184762,2019-04-10,79,1,93
182102,2019-04-10,76,1,87
179976,2019-04-10,84,1,92
186917,2019-04-10,88,1,4
177331,2019-04-10,27,1,1
184972,2019-04-10,47,1,53
193018,2019-04-10,14,1,29
188970,2019-04-10,2,1,77
191149,2019-04-10,49,1,51
183096,2019-04-10,12,1,30
192129,2019-04-10,70,2,95
188817,2019-04-10,79,1,96
193123,2019-04-10,41,1,34
189430,2019-04-10,101,1,76
187252,2019-04-10,51,1,44
177489,2019-04-10,94,1,7
183874,2019-04-10,46,1,100
182966,2019-04-10,32,1,35
185403,2019-04-10,32,1,54
190441,2019-04-10,86,1,34
181034,2019-04-10,3,1,99
192317,2019-04-10,71,1,79
182249,2019-04-10,2,1,45
180420,2019-04-10,32,1,78
179080,2019-04-10,4,1,8
192041,2019-04-10,12,1,56
193103,2019-04-10,44,1,62
178120,2019-04-10,77,1,34
180202,2019-04-10,20,1,48
190363,2019-04-10,38,1,13
189356,2019-04-10,35,1,57
182297,2019-04-10,58,1,78
188943,2019-04-10,48,1,47
180471,2019-04-10,27,1,6
189192,2019-04-10,39,1,37
177318,2019-04-10,89,1,51
191453,2019-04-10,4,1,14
191453,2019-04-10,88,1,74
181896,2019-04-10,84,1,3
192768,2019-04-10,54,1,43
181581,2019-04-10,1,1,44
179006,2019-04-10,68,3,57
184443,2019-04-10,41,1,92
191169,2019-04-10,99,1,82
187935,2019-04-10,39,1,78
189960,2019-04-10,98,1,41
183012,2019-04-10,33,1,50
184808,2019-04-10,37,1,69
190845,2019-04-10,10,1,95
190279,2019-04-10,42,1,10
193558,2019-04-10,49,1,58
186068,2019-04-10,31,2,43
190532,2019-04-10,51,1,74
189884,2019-04-10,87,2,10
186096,2019-04-10,10,1,10
186096,2019-04-10,78,1,33
185486,2019-04-10,25,1,47
191627,2019-04-10,63,1,70
188749,2019-04-10,83,1,70
187055,2019-04-10,75,1,87
179979,2019-04-10,34,1,30
189610,2019-04-10,18,1,73
193196,2019-04-10,55,1,32
180567,2019-04-10,10,1,78
193369,2019-04-10,40,1,4
183536,2019-04-10,94,1,95
193198,2019-04-10,23,1,14
194040,2019-04-10,90,1,22
177846,2019-04-10,30,1,28
179614,2019-04-10,91,1,69
182979,2019-04-10,99,1,74
187340,2019-04-10,94,1,30
186140,2019-04-10,27,1,84
182194,2019-04-10,84,1,34
179057,2019-04-10,86,1,62
179057,2019-04-10,56,1,4
176794,2019-04-10,94,1,4
178044,2019-04-10,71,2,41
177407,2019-04-10,56,1,52
177594,2019-04-10,36,1,94
185788,2019-04-10,67,1,27
181052,2019-04-10,36,1,27
177824,2019-04-10,84,1,41
179104,2019-04-10,3,1,36
179242,2019-04-10,55,1,54
192002,2019-04-10,17,1,43
192002,2019-04-10,70,2,27
180163,2019-04-10,55,1,76
181312,2019-04-10,54,1,66
189612,2019-04-10,3,3,86
176772,2019-04-10,73,1,56
188093,2019-04-10,45,1,44
181030,2019-04-10,13,1,27
182414,2019-04-10,36,2,50
177853,2019-04-10,42,1,87
185326,2019-04-10,77,1,70
178145,2019-04-10,17,1,10
184100,2019-04-10,87,1,70
188543,2019-04-10,48,1,74
187204,2019-04-10,96,1,24
188543,2019-04-10,58,1,78
177182,2019-04-10,28,1,14
186163,2019-04-10,28,2,20
177182,2019-04-10,8,1,70
189366,2019-04-10,60,1,97
189488,2019-04-10,36,1,59
191675,2019-04-10,24,1,33
192728,2019-04-10,48,1,68
183740,2019-04-10,15,1,14
186488,2019-04-10,29,1,24
182721,2019-04-10,4,1,99
182721,2019-04-10,99,1,95
190927,2019-04-10,4,1,87
193627,2019-04-10,67,1,46
192234,2019-04-10,14,1,30
183241,2019-04-10,19,1,40
193848,2019-04-10,96,2,92
190003,2019-04-10,6,1,16
192130,2019-04-10,97,5,26
189241,2019-04-10,39,2,38
193652,2019-04-10,10,1,22
184195,2019-04-10,73,1,5
183582,2019-04-10,8,1,21
177558,2019-04-10,99,1,67
178973,2019-04-10,35,1,34
184129,2019-04-10,89,1,31
191665,2019-04-10,79,1,45
189291,2019-04-10,72,1,29
182359,2019-04-10,80,1,50
187029,2019-04-10,97,1,70
189651,2019-04-10,66,1,77
184614,2019-04-10,91,1,45
178186,2019-04-10,29,1,75
184650,2019-04-10,54,1,52
185569,2019-04-10,19,1,88
184992,2019-04-10,3,1,58
179334,2019-04-10,27,1,74
193598,2019-04-10,67,1,70
189935,2019-04-10,59,1,60
180833,2019-04-10,94,1,93
185018,2019-04-11,41,1,42
181365,2019-04-11,1,1,42
176826,2019-04-11,61,1,32
191592,2019-04-11,99,1,22
189690,2019-04-11,74,1,95
189110,2019-04-11,67,1,87
188601,2019-04-11,56,2,77
181309,2019-04-11,14,1,14
176667,2019-04-11,60,1,29
181299,2019-04-11,77,1,84
192688,2019-04-11,94,1,93
186703,2019-04-11,25,1,72
182937,2019-04-11,77,1,44
180860,2019-04-11,21,1,82
191862,2019-04-11,63,1,78
189417,2019-04-11,60,2,80
191244,2019-04-11,92,1,88
176907,2019-04-11,34,1,21
190125,2019-04-11,35,2,20
189603,2019-04-11,67,2,10
177847,2019-04-11,56,1,23
190739,2019-04-11,92,1,27
191129,2019-04-11,4,1,60
180437,2019-04-11,73,1,31
181480,2019-04-11,19,1,27
190458,2019-04-11,82,1,24
193381,2019-04-11,83,1,12
180118,2019-04-11,45,1,27
192859,2019-04-11,59,1,1
190823,2019-04-11,43,1,35
184032,2019-04-11,64,1,71
182336,2019-04-11,71,1,15
191115,2019-04-11,72,1,18
186672,2019-04-11,71,1,57
182132,2019-04-11,101,2,26
183077,2019-04-11,60,1,61
183978,2019-04-11,11,1,75
181056,2019-04-11,24,1,82
179091,2019-04-11,16,1,19
180413,2019-04-11,32,1,82
189064,2019-04-11,44,1,57
188464,2019-04-11,15,1,90
193079,2019-04-11,13,4,86
177810,2019-04-11,33,1,5
184141,2019-04-11,28,1,83
184045,2019-04-11,59,1,23
186783,2019-04-11,1,1,76
193701,2019-04-11,93,1,85
188310,2019-04-11,24,1,97
186251,2019-04-11,98,1,26
182616,2019-04-11,15,1,81
187405,2019-04-11,21,1,18
187405,2019-04-11,83,1,41
183657,2019-04-11,61,1,23
184416,2019-04-11,67,1,1
179516,2019-04-11,68,1,1
182126,2019-04-11,75,1,63
192529,2019-04-11,27,1,74
191726,2019-04-11,100,1,86
177682,2019-04-11,25,1,5
177175,2019-04-11,49,1,20
183589,2019-04-11,42,1,10
183530,2019-04-11,57,1,4
192902,2019-04-11,12,1,43
181610,2019-04-11,8,1,37
178417,2019-04-11,25,2,98
178081,2019-04-11,45,1,24
188949,2019-04-11,22,1,97
185153,2019-04-11,70,1,89
187463,2019-04-11,15,1,93
187463,2019-04-11,92,1,60
187463,2019-04-11,96,1,42
184127,2019-04-11,42,1,1
181629,2019-04-11,29,1,94
180795,2019-04-11,37,1,50
193986,2019-04-11,95,1,91
188496,2019-04-11,71,1,75
184414,2019-04-11,45,1,87
185081,2019-04-11,56,1,24
180692,2019-04-11,23,1,77
192511,2019-04-11,38,1,36
191225,2019-04-11,63,1,63
191941,2019-04-11,4,1,95
193324,2019-04-11,55,1,73
193324,2019-04-11,70,1,22
186593,2019-04-11,3,1,72
188057,2019-04-11,27,1,30
185911,2019-04-11,51,1,29
192871,2019-04-11,86,1,97
191063,2019-04-11,33,3,63
191323,2019-04-11,42,2,3
178273,2019-04-11,56,1,30
181897,2019-04-11,39,2,89
181961,2019-04-11,46,1,15
182561,2019-04-11,80,1,72
182383,2019-04-11,36,1,4
176884,2019-04-11,75,1,63
178351,2019-04-11,66,1,20
178772,2019-04-11,47,1,17
184012,2019-04-11,67,1,5
188367,2019-04-11,48,1,5
191755,2019-04-11,47,2,52
183774,2019-04-11,9,1,13
193098,2019-04-11,61,1,97
192898,2019-04-11,56,1,64
184106,2019-04-11,71,1,50
190852,2019-04-11,66,1,63
191009,2019-04-11,73,1,79
178842,2019-04-11,28,1,12
178986,2019-04-11,13,1,69
187124,2019-04-11,43,1,19
189567,2019-04-11,89,1,87
191396,2019-04-11,41,1,57
181748,2019-04-11,64,1,12
185225,2019-04-11,76,1,36
183142,2019-04-11,66,1,56
183498,2019-04-11,46,2,82
182767,2019-04-11,16,1,54
183094,2019-04-11,5,1,83
183552,2019-04-11,92,1,36
188917,2019-04-11,49,1,49
184837,2019-04-11,48,1,28
194077,2019-04-11,94,3,95
179241,2019-04-11,95,2,71
191440,2019-04-11,24,1,14
181196,2019-04-11,78,1,52
184754,2019-04-11,61,1,63
180608,2019-04-11,81,1,45
180808,2019-04-11,29,1,35
192358,2019-04-11,60,1,37
190379,2019-04-11,92,1,65
191148,2019-04-11,69,1,85
184733,2019-04-11,91,1,77
184733,2019-04-11,30,1,99
178531,2019-04-11,51,1,22
178065,2019-04-11,13,1,16
182444,2019-04-11,12,1,69
190563,2019-04-11,52,1,80
186183,2019-04-11,93,1,21
188509,2019-04-11,88,1,7
183746,2019-04-11,73,1,100
189371,2019-04-11,82,1,97
187315,2019-04-11,15,1,38
190682,2019-04-11,2,1,4
176579,2019-04-11,16,1,26
190602,2019-04-11,57,1,1
177151,2019-04-11,49,1,83
177670,2019-04-11,7,1,95
191114,2019-04-11,83,1,59
178690,2019-04-11,95,1,23
184928,2019-04-11,84,1,53
177811,2019-04-11,61,1,62
180304,2019-04-11,89,1,95
188193,2019-04-11,47,1,67
178978,2019-04-11,54,1,72
178843,2019-04-11,22,2,26
178896,2019-04-11,22,1,66
189214,2019-04-11,78,1,62
178227,2019-04-11,1,2,69
190177,2019-04-11,6,1,43
190610,2019-04-11,31,1,11
193240,2019-04-11,89,1,96
192098,2019-04-11,51,1,84
187139,2019-04-11,1,1,46
186202,2019-04-11,54,1,49
185936,2019-04-11,51,1,47
184312,2019-04-11,88,1,27
193631,2019-04-11,87,1,19
193631,2019-04-11,33,1,8
189790,2019-04-11,52,1,71
189790,2019-04-11,4,1,90
181085,2019-04-11,21,1,20
183133,2019-04-11,46,1,13
185150,2019-04-11,52,1,86
190931,2019-04-11,26,1,2
188212,2019-04-11,1,1,17
192549,2019-04-11,33,1,55
181655,2019-04-11,66,1,63
177011,2019-04-11,69,2,67
182492,2019-04-11,74,1,33
190291,2019-04-11,42,1,89
180847,2019-04-11,95,1,35
185216,2019-04-11,98,1,64
182485,2019-04-11,44,3,80
189327,2019-04-11,32,1,28
187669,2019-04-11,69,1,44
189542,2019-04-11,60,1,61
184852,2019-04-11,72,1,39
181376,2019-04-11,66,1,13
181594,2019-04-11,19,1,51
182879,2019-04-11,40,1,98
176590,2019-04-11,48,1,49
182466,2019-04-11,92,1,22
190034,2019-04-11,25,1,33
190034,2019-04-11,89,1,52
191680,2019-04-11,99,1,37
179019,2019-04-11,43,1,22
182522,2019-04-11,40,1,68
179797,2019-04-11,51,1,96
191951,2019-04-11,46,1,14
182447,2019-04-11,32,1,38
176608,2019-04-11,62,1,9
178580,2019-04-11,23,1,96
180737,2019-04-11,62,2,18
189576,2019-04-11,66,1,70
192310,2019-04-11,86,1,34
177385,2019-04-11,10,1,44
184407,2019-04-11,36,1,78
179688,2019-04-11,80,1,97
193432,2019-04-11,59,1,85
190424,2019-04-11,24,1,39
192559,2019-04-11,54,2,34
184472,2019-04-11,20,1,74
184472,2019-04-11,3,1,74
189841,2019-04-11,12,3,7
187079,2019-04-11,12,1,1
186010,2019-04-11,85,1,7
186010,2019-04-11,81,1,39
190245,2019-04-11,12,1,56
193412,2019-04-11,63,1,68
179027,2019-04-11,10,1,57
188253,2019-04-11,94,1,36
178313,2019-04-11,79,1,27
189663,2019-04-11,59,2,34
188081,2019-04-11,79,1,27
192823,2019-04-11,42,1,93
193093,2019-04-11,65,1,14
192751,2019-04-11,21,1,70
177914,2019-04-11,26,1,43
193710,2019-04-11,38,2,85
179540,2019-04-11,56,1,28
177796,2019-04-11,81,1,61
179540,2019-04-11,29,1,90
186018,2019-04-11,41,1,56
188526,2019-04-11,59,1,3
183664,2019-04-11,46,1,34
189855,2019-04-11,56,1,94
184236,2019-04-11,28,2,92
177041,2019-04-11,7,1,31
190556,2019-04-11,89,1,98
182463,2019-04-11,43,1,41
190821,2019-04-11,27,1,64
176701,2019-04-11,78,1,25
186713,2019-04-11,26,1,39
192480,2019-04-11,84,1,46
179845,2019-04-11,84,2,9
192612,2019-04-11,7,3,47
191442,2019-04-11,87,1,28
188372,2019-04-11,49,2,3
178895,2019-04-11,58,1,34
181737,2019-04-11,9,1,60
184080,2019-04-11,48,1,76
186396,2019-04-11,87,1,3
177538,2019-04-11,69,1,30
191270,2019-04-11,74,1,3
192412,2019-04-11,72,1,23
186172,2019-04-11,11,1,55
176733,2019-04-11,61,1,75
193676,2019-04-11,30,1,93
178601,2019-04-11,75,1,12
182958,2019-04-11,98,1,9
192995,2019-04-11,25,1,49
189527,2019-04-11,79,1,82
180224,2019-04-11,32,2,71
182013,2019-04-11,21,1,92
180546,2019-04-11,30,1,2
181048,2019-04-11,44,1,76
182885,2019-04-11,41,1,39
188781,2019-04-11,30,1,44
183002,2019-04-11,53,1,43
191062,2019-04-11,37,1,45
183856,2019-04-11,26,2,62
192270,2019-04-11,86,2,84
181091,2019-04-11,93,1,96
187777,2019-04-11,45,1,28
193207,2019-04-11,91,1,9
184085,2019-04-11,58,1,53
190012,2019-04-11,21,1,100
184555,2019-04-11,37,1,39
189491,2019-04-11,17,1,29
182883,2019-04-11,57,1,23
182143,2019-04-11,41,1,84
188939,2019-04-11,35,1,74
178031,2019-04-11,68,1,35
184504,2019-04-11,45,1,37
182907,2019-04-11,90,1,10
190611,2019-04-11,78,1,79
190672,2019-04-11,34,1,89
178684,2019-04-11,99,1,95
185529,2019-04-11,76,1,9
187162,2019-04-11,13,1,60
185556,2019-04-11,28,1,51
183993,2019-04-11,20,1,54
192336,2019-04-11,54,1,42
193591,2019-04-11,23,1,66
179656,2019-04-11,51,1,33
178804,2019-04-11,23,1,40
176902,2019-04-11,78,1,23
192571,2019-04-11,77,1,14
182973,2019-04-11,55,1,10
181174,2019-04-11,4,1,93
188880,2019-04-11,50,1,51
179842,2019-04-11,51,1,73
179382,2019-04-11,64,1,24
185585,2019-04-11,68,1,59
184340,2019-04-11,27,1,92
189071,2019-04-11,18,1,36
189071,2019-04-11,60,1,97
189060,2019-04-11,28,1,9
179149,2019-04-11,28,1,84
192325,2019-04-11,80,1,55
179436,2019-04-11,9,1,53
178304,2019-04-11,55,4,81
193718,2019-04-11,83,1,46
193816,2019-04-11,26,1,24
191106,2019-04-11,93,1,57
193169,2019-04-11,36,1,7
180424,2019-04-11,72,1,69
176599,2019-04-11,60,1,27
179664,2019-04-11,76,1,43
178998,2019-04-11,19,1,83
193809,2019-04-11,67,1,54
